	days till	VIP	weekend	avg unsold price	avg sold price	Title	Price	startTime	endTime	link	subtitle	sold	# of ticket	Shuttle Passes	CAR CAMPING PASS	profit	ticketPrice	VIP Parking	PriceRange	profitpercent	profitloss	trend	junk
2061	33	1	1	0.0	1358.5	COACHELLA 2018 WEEKEND 1 VIP Two Wristband + Car Camping.	3075.0	2018-03-01T05:02:42.000Z	2018-03-11T05:02:42.000Z	http://www.ebay.com/itm/COACHELLA-2018-WEEKEND-1-VIP-Two-Wristband-Car-Camping-/263524791348	nan	1	2	0	1	482.0	1481.0	0	59	0.482482482482	1	5	COACHELLA   VIP Two Wristband + Car Camping.
2062	33	1	1	0.0	1358.5	Coachella 2018 Weekend 1 VIP Ticket	1236.0	2018-03-10T23:08:55.000Z	2018-03-11T23:08:55.000Z	http://www.ebay.com/itm/Coachella-2018-Weekend-1-VIP-Ticket-/273104529495	nan	1	1	0	0	237.0	1236.0	0	49	0.237237237237	1	5	Coachella   VIP Ticket
2063	34	0	1	0.0	622.632	COACHELLA 2018 3-DAY PASS +  CAR CAMPING PASS WEEKEND 1 - APR 13-15  	700.0	2018-02-12T21:10:10.000Z	2018-03-10T02:31:27.000Z	http://www.ebay.com/itm/COACHELLA-2018-3-DAY-PASS-CAR-CAMPING-PASS-WEEKEND-1-APR-13-15-/132503095579	nan	1	1	0	1	158.0	587.0	0	23	0.368298368298	1	2	COACHELLA   PASS +  CAR CAMPING PASS  - APR -  
2064	34	0	1	0.0	622.632	Coachella 2018 Weekend 1 General Admission Wristband	660.0	2018-02-16T21:23:34.000Z	2018-03-10T02:19:40.000Z	http://www.ebay.com/itm/Coachella-2018-Weekend-1-General-Admission-Wristband-/253431807761	nan	1	1	0	0	231.0	660.0	0	26	0.538461538462	1	2	Coachella   General Admission Wristband
2065	34	0	1	0.0	622.632	COACHELLA WEEKEND 1: 2 (Two) GA Tickets - 3 day pass - APRIL 13 - 15 2018	1169.0	2018-02-23T03:13:36.000Z	2018-03-10T19:03:55.000Z	http://www.ebay.com/itm/COACHELLA-WEEKEND-1-2-Two-GA-Tickets-3-day-pass-APRIL-13-15-2018-/263513133832	nan	1	2	0	0	155.5	584.5	0	23	0.362470862471	1	2	COACHELLA : 2 (Two) GA Tickets -  - APRIL  -  
2066	34	0	1	0.0	622.632	Coachella 2018 Weekend 1 GA Wristband (1) + (1) Car Camping Pass IN HAND!!	685.0	2018-03-02T18:36:21.000Z	2018-03-10T22:37:15.000Z	http://www.ebay.com/itm/Coachella-2018-Weekend-1-GA-Wristband-1-1-Car-Camping-Pass-HAND-/183104643410	nan	1	1	0	1	143.0	572.0	0	22	0.333333333333	1	2	Coachella   GA Wristband (1) + (1) Car Camping Pass IN HAND!!
2067	34	0	1	0.0	622.632	Coachella ticket weekend 1 + camping	656.84	2018-03-03T04:40:59.000Z	2018-03-10T04:40:42.000Z	http://www.ebay.com/itm/Coachella-ticket-weekend-1-camping-/323112785870	nan	1	1	0	1	114.84	543.84	0	21	0.267692307692	1	2	Coachella ticket  + camping
2068	34	0	1	0.0	622.632	Coachella weekend 1 (1) ticket w/ shuttle pass April 13-15 w/ proof of purchase	620.0	2018-03-03T19:07:41.000Z	2018-03-10T19:06:42.000Z	http://www.ebay.com/itm/Coachella-weekend-1-1-ticket-w-shuttle-pass-April-13-15-w-proof-purchase-/253465218424	nan	1	1	1	0	116.0	545.0	0	21	0.270396270396	1	2	Coachella  (1) ticket w/ shuttle pass April - w/ proof of purchase
2069	34	0	1	0.0	622.632	Coachella 2018 Weekend 1 GA Ticket	599.98	2018-03-08T18:57:29.000Z	2018-03-10T03:38:47.000Z	http://www.ebay.com/itm/Coachella-2018-Weekend-1-GA-Ticket-/232691493029	nan	1	1	0	0	170.98	599.98	0	23	0.398554778555	1	2	Coachella   GA Ticket
2070	34	0	1	0.0	622.632	Coachella Festival 2018 - (1) GA Wristband & Shuttle Pass (Weekend 1) - IN HAND!	625.0	2018-03-10T04:03:36.000Z	2018-03-10T22:05:52.000Z	http://www.ebay.com/itm/Coachella-Festival-2018-1-GA-Wristband-Shuttle-Pass-Weekend-1-HAND-/282878296337	nan	1	1	1	0	121.0	550.0	0	22	0.282051282051	1	2	Coachella Festival  - (1) GA Wristband & Shuttle Pass () - IN HAND!
2071	34	0	1	0.0	622.632	Coachella 2018 Weekend 1 tickets with shuttle pass	1087.0	2018-03-10T17:32:03.000Z	2018-03-10T18:33:24.000Z	http://www.ebay.com/itm/Coachella-2018-Weekend-1-tickets-shuttle-pass-/253479870558	$540 x 2	1	1	1	0	583.0	1012.0	0	40	1.35897435897	1	2	Coachella   tickets with shuttle pass
2072	34	0	1	0.0	622.632	Coachella 2018 Weekend 1 GA Wristband (1) + (1) Car Camping Pass IN HAND!!	685.0	2018-03-10T23:49:29.000Z	2018-03-10T23:57:58.000Z	http://www.ebay.com/itm/Coachella-2018-Weekend-1-GA-Wristband-1-1-Car-Camping-Pass-HAND-/183120328868	nan	1	1	0	1	143.0	572.0	0	22	0.333333333333	1	2	Coachella   GA Wristband (1) + (1) Car Camping Pass IN HAND!!
2073	34	0	2	0.0	421.4	Coachella 2018 Weekend 2 Wristbands! 	510.0	2018-02-28T16:03:14.000Z	2018-03-17T17:11:08.000Z	http://www.ebay.com/itm/Coachella-2018-Weekend-2-Wristbands-/323105537339	nan	1	1	0	0	81.0	510.0	0	20	0.188811188811	1	2	Coachella   Wristbands! 
2074	34	0	2	0.0	421.4	Coachella 2018 Weekend 2 TWO GA Wrist Bands	765.0	2018-03-10T21:35:26.000Z	2018-03-17T21:35:26.000Z	http://www.ebay.com/itm/Coachella-2018-Weekend-2-TWO-GA-Wrist-Bands-/112860383367	nan	1	2	0	0	-46.5	382.5	0	15	-0.108391608392	-1	2	Coachella   TWO GA Wrist Bands
2075	34	0	2	0.0	421.4	(1) Coachella Weekend Two GA Wristband	429.0	2018-03-15T23:01:12.000Z	2018-03-17T20:42:42.000Z	http://www.ebay.com/itm/1-Coachella-Weekend-Two-GA-Wristband-/132539689423	nan	1	1	0	0	0.0	429.0	0	17	0.0	0	2	(1) Coachella  GA Wristband
2076	34	0	2	0.0	421.4	2 Coachella weekend two tickets + Car Camping ; buy now will ship next day	800.0	2018-03-16T02:18:35.000Z	2018-03-17T02:18:35.000Z	http://www.ebay.com/itm/2-Coachella-weekend-two-tickets-Car-Camping-buy-now-ship-next-day-/302672294487	nan	1	2	0	1	-85.5	343.5	0	13	-0.199300699301	-1	2	2 Coachella  tickets + Car Camping ; buy now will ship next day
2077	34	0	2	0.0	421.4	Coachella 2018 Weekend 2 -  (1) GA Wristband and 1 Car Camping Pass 4/20-4/22	555.0	2018-03-16T07:23:30.000Z	2018-03-17T19:21:13.000Z	http://www.ebay.com/itm/Coachella-2018-Weekend-2-1-GA-Wristband-and-1-Car-Camping-Pass-4-20-4-22-/273112569936	nan	1	1	0	1	13.0	442.0	0	17	0.030303030303	1	2	Coachella   -  (1) GA Wristband and 1 Car Camping Pass -
2078	35	0	1	0.0	661.315384615	Pair of Coachella 2018 WEEKEND 1 GA Wristbands + Shuttle Passes April 13-15	1300.0	2018-02-18T22:03:38.000Z	2018-03-09T03:08:53.000Z	http://www.ebay.com/itm/Pair-Coachella-2018-WEEKEND-1-GA-Wristbands-Shuttle-Passes-April-13-15-/142694730315	nan	1	1	1	0	796.0	1225.0	0	49	1.85547785548	1	10	Pair of Coachella   GA Wristbands + Shuttle Passes April -
2079	35	0	1	0.0	661.315384615	Coachella 2018 Weekend 1 GA Ticket (4/13-4/15) BEYONCE THE WEEKND EMINEM CARDI B	575.0	2018-02-22T03:13:54.000Z	2018-03-09T21:18:18.000Z	http://www.ebay.com/itm/Coachella-2018-Weekend-1-GA-Ticket-4-13-4-15-BEYONCE-WEEKND-EMINEM-CARDI-B-/282857354190	nan	1	1	0	0	146.0	575.0	0	23	0.340326340326	1	10	Coachella   GA Ticket (-) BEYONCE THE WEEKND EMINEM CARDI B
2080	35	0	1	0.0	661.315384615	(2) Two Coachella 2018 3-Day Weekend 1 Tickets SOLD OUT	1275.0	2018-02-27T04:47:02.000Z	2018-03-09T17:15:54.000Z	http://www.ebay.com/itm/2-Two-Coachella-2018-3-Day-Weekend-1-Tickets-SOLD-OUT-/332569049015	nan	1	2	0	0	208.5	637.5	0	25	0.486013986014	1	10	(2) Two Coachella    Tickets SOLD OUT
2081	35	0	1	0.0	661.315384615	Coachella 2018 Weekend 1 - 2 GA wristbands + Car camping pass	1400.0	2018-03-01T01:30:53.000Z	2018-03-09T19:29:12.000Z	http://www.ebay.com/itm/Coachella-2018-Weekend-1-2-GA-wristbands-Car-camping-pass-/302654910063	nan	1	2	0	1	214.5	643.5	0	25	0.5	1	10	Coachella   - 2 GA wristbands + Car camping pass
2082	35	0	1	0.0	661.315384615	(2) Coachella Weekend 1 GA Wristbands - 2018 Tickets Beyonce Headlining	1186.0	2018-03-02T18:05:09.000Z	2018-03-09T18:05:09.000Z	http://www.ebay.com/itm/2-Coachella-Weekend-1-GA-Wristbands-2018-Tickets-Beyonce-Headlining-/323111808685	nan	1	2	0	0	164.0	593.0	0	23	0.382284382284	1	10	(2) Coachella  GA Wristbands -  Tickets Beyonce Headlining
2083	35	0	1	0.0	661.315384615	Coachella weekend 1: (3 days) general admission+any time anywhere shuttle pass 	1100.0	2018-03-03T23:47:37.000Z	2018-03-09T22:35:35.000Z	http://www.ebay.com/itm/Coachella-weekend-1-3-days-general-admission-any-time-anywhere-shuttle-pass-/282869654655	nan	1	1	1	0	596.0	1025.0	0	41	1.38927738928	1	10	Coachella : (3 days) general admission+any time anywhere shuttle pass 
2084	35	0	1	0.0	661.315384615	Coachella Weekend 1 Ticket W/ Shuttle Pass	650.0	2018-03-04T21:52:06.000Z	2018-03-09T17:23:29.000Z	http://www.ebay.com/itm/Coachella-Weekend-1-Ticket-W-Shuttle-Pass-/263531823397	nan	1	1	1	0	146.0	575.0	0	23	0.340326340326	1	10	Coachella  Ticket W/ Shuttle Pass
2085	35	0	1	0.0	661.315384615	Coachella Weekend 1 GA (2) Tickets with Car Camping Pass	1214.95	2018-03-06T01:54:53.000Z	2018-03-09T01:54:53.000Z	http://www.ebay.com/itm/Coachella-Weekend-1-GA-2-Tickets-Car-Camping-Pass-/263534340856	nan	1	2	0	1	121.975	550.975	0	22	0.284324009324	1	10	Coachella  GA (2) Tickets with Car Camping Pass
2086	35	0	1	0.0	661.315384615	1 Coachella 2018 wristband (weekend 1) April 13-15 PRIORITY SHIPPING !	600.0	2018-03-06T03:30:33.000Z	2018-03-09T03:30:33.000Z	http://www.ebay.com/itm/1-Coachella-2018-wristband-weekend-1-April-13-15-PRIORITY-SHIPPING-/123003214385	nan	1	1	0	0	171.0	600.0	0	24	0.398601398601	1	10	1 Coachella  wristband () April - PRIORITY SHIPPING !
2087	35	0	1	0.0	661.315384615	Coachella Weekend 1 2018 General Admission Wristband & Shuttle Pass April 13-15	650.0	2018-03-08T18:36:15.000Z	2018-03-09T16:36:50.000Z	http://www.ebay.com/itm/Coachella-Weekend-1-2018-General-Admission-Wristband-Shuttle-Pass-April-13-15-/332579922798	nan	1	1	1	0	146.0	575.0	0	23	0.340326340326	1	10	Coachella   General Admission Wristband & Shuttle Pass April -
2088	35	0	1	0.0	661.315384615	Coachella 2018 Weekend 1 - (2) GA Passes w/  (1) Car Camping Pass. MUSIC CONCERT	1357.25	2018-03-08T21:17:33.000Z	2018-03-09T05:05:16.000Z	http://www.ebay.com/itm/Coachella-2018-Weekend-1-2-GA-Passes-w-1-Car-Camping-Pass-MUSIC-CONCERT-/222873899315	nan	1	2	0	1	193.125	622.125	0	24	0.450174825175	1	10	Coachella   - (2) GA Passes w/  (1) Car Camping Pass. MUSIC CONCERT
2089	35	0	1	0.0	661.315384615	(2) COACHELLA WEEKEND 1 GA TICKETS (3 DAY PASS) (2)Shuttle Passes	500.0	2018-03-09T02:14:55.000Z	2018-03-09T02:39:44.000Z	http://www.ebay.com/itm/2-COACHELLA-WEEKEND-1-GA-TICKETS-3-DAY-PASS-2-Shuttle-Passes-/112856564940	nan	1	2	1	0	-254.0	175.0	0	7	-0.592074592075	-1	10	(2) COACHELLA  GA TICKETS () (2)Shuttle Passes
2090	35	0	1	0.0	661.315384615	Coachella Weekend One GA 	800.0	2018-03-09T19:03:42.000Z	2018-03-09T19:13:46.000Z	http://www.ebay.com/itm/Coachella-Weekend-One-GA-/162937728060	800 OBO x 2	1	1	0	0	371.0	800.0	0	32	0.864801864802	1	10	Coachella  GA 
2091	35	0	2	0.0	439.997	Coachella 2018 Weekend 2 -ONE(1) Wristband Only	459.99	2018-03-02T21:48:46.000Z	2018-03-16T14:18:22.000Z	http://www.ebay.com/itm/Coachella-2018-Weekend-2-ONE-1-Wristband-Only-/273092553489	nan	1	1	0	0	30.99	459.99	0	18	0.0722377622378	1	1	Coachella   -ONE(1) Wristband Only
2092	35	0	2	0.0	439.997	Coachella 2018 - Weekend 2 - Two GA Tickets See picture 	870.0	2018-03-06T04:12:49.000Z	2018-03-16T04:12:49.000Z	http://www.ebay.com/itm/Coachella-2018-Weekend-2-Two-GA-Tickets-See-picture-/232688629555	nan	1	2	0	0	6.0	435.0	0	17	0.013986013986	1	1	Coachella  -  - Two GA Tickets See picture 
2093	35	0	2	0.0	439.997	TWO (2) Coachella 2018 Weekend 2 GA Wristbands + Shuttle Passes! Free Shipping!	999.99	2018-03-09T16:31:30.000Z	2018-03-16T16:31:30.000Z	http://www.ebay.com/itm/TWO-2-Coachella-2018-Weekend-2-GA-Wristbands-Shuttle-Passes-Free-Shipping-/162937545255	Free Fedex Overnight Shipping in the U.S!	1	2	1	0	-4.005	424.995	0	16	-0.00933566433566	-1	1	TWO (2) Coachella   GA Wristbands + Shuttle Passes! Free Shipping!
2094	35	0	2	0.0	439.997	Coachella 2018 Weekend 2 Wristband and Shuttle Pass	500.0	2018-03-11T21:18:57.000Z	2018-03-16T16:16:15.000Z	http://www.ebay.com/itm/Coachella-2018-Weekend-2-Wristband-and-Shuttle-Pass-/273105862662	nan	1	1	1	0	-4.0	425.0	0	17	-0.00932400932401	-1	1	Coachella   Wristband and Shuttle Pass
2095	35	0	2	0.0	439.997	Coachella 2018 Weekend 2 GA — 2 Tickets APR 20-22	910.0	2018-03-14T23:06:32.000Z	2018-03-16T18:26:54.000Z	http://www.ebay.com/itm/Coachella-2018-Weekend-2-GA-2-Tickets-APR-20-22-/352305373335	nan	1	2	0	0	26.0	455.0	0	18	0.0606060606061	1	1	Coachella   GA — 2 Tickets APR -
2096	35	1	1	0.0	1275.0	COACHELLA Weekend 1 VIP  ***ONE VIP TICKET*** 3 day pass  APRIL 13-15 2018	1275.0	2018-03-02T19:25:57.000Z	2018-03-09T19:25:57.000Z	http://www.ebay.com/itm/COACHELLA-Weekend-1-VIP-ONE-VIP-TICKET-3-day-pass-APRIL-13-15-2018-/173190428854	nan	1	1	0	0	276.0	1275.0	0	51	0.276276276276	1	10	COACHELLA  VIP  ***ONE VIP TICKET***   APRIL - 
2097	35	1	2	0.0	1100.0	2 x VIP COACHELLA tix Weekend 2	2200.0	2018-02-19T17:50:56.000Z	2018-03-16T23:05:32.000Z	http://www.ebay.com/itm/2-x-VIP-COACHELLA-tix-Weekend-2-/162908883619	nan	1	2	0	0	101.0	1100.0	0	44	0.101101101101	1	1	2 x VIP COACHELLA tix 
2098	36	0	1	0.0	578.947647059	READY TO SHIP one Weekend 1 GA Wristband + Shuttle Pass 3 day APR 13-15	700.0	2018-02-08T20:11:33.000Z	2018-03-08T23:34:13.000Z	http://www.ebay.com/itm/READY-SHIP-one-Weekend-1-GA-Wristband-Shuttle-Pass-3-day-APR-13-15-/202222491527	nan	1	1	1	0	196.0	625.0	0	25	0.456876456876	1	14	READY TO SHIP one  GA Wristband + Shuttle Pass 3 day APR -
2099	36	0	1	0.0	578.947647059	Coachella weekend 1 ticket	630.0	2018-02-22T19:37:47.000Z	2018-03-08T19:33:22.000Z	http://www.ebay.com/itm/Coachella-weekend-1-ticket-/273080873140	nan	1	1	0	0	201.0	630.0	0	25	0.468531468531	1	14	Coachella  ticket
2100	36	0	1	0.0	578.947647059	Coachella Ticket 2018 weekend 1 3 days	607.75	2018-02-26T20:08:08.000Z	2018-03-08T20:08:08.000Z	http://www.ebay.com/itm/Coachella-Ticket-2018-weekend-1-3-days-/273086431917	nan	1	1	0	0	178.75	607.75	0	24	0.416666666667	1	14	Coachella Ticket   3 days
2101	36	0	1	0.0	578.947647059	Coachella Ticket 2018 weekend 1 3 days	607.75	2018-02-26T20:31:02.000Z	2018-03-08T20:31:02.000Z	http://www.ebay.com/itm/Coachella-Ticket-2018-weekend-1-3-days-/273086459214	nan	1	1	0	0	178.75	607.75	0	24	0.416666666667	1	14	Coachella Ticket   3 days
2102	36	0	1	0.0	578.947647059	2018 Coachella Music Festival Weekend 1, 4/13 - 4/15: (2) GA Tickets/Wristbands 	1157.22	2018-03-01T01:09:06.000Z	2018-03-08T01:09:06.000Z	http://www.ebay.com/itm/2018-Coachella-Music-Festival-Weekend-1-4-13-4-15-2-GA-Tickets-Wristbands-/142706552095	nan	1	2	0	0	149.61	578.61	0	23	0.348741258741	1	14	 Coachella Music Festival ,  - : (2) GA Tickets/Wristbands 
2103	36	0	1	0.0	578.947647059	2018 Coachella Weekend 1 GA Tickets NO Shuttle Passes (2)	1200.0	2018-03-01T21:14:44.000Z	2018-03-08T21:14:44.000Z	http://www.ebay.com/itm/2018-Coachella-Weekend-1-GA-Tickets-NO-Shuttle-Passes-2-/132523005115	nan	1	2	1	0	96.0	525.0	0	21	0.223776223776	1	14	 Coachella  GA Tickets NO Shuttle Passes (2)
2104	36	0	1	0.0	578.947647059	One Coachella 2018 ( Weekend 1) Wristband for sale! Shuttle pass included.	650.0	2018-03-04T16:41:56.000Z	2018-03-08T23:26:20.000Z	http://www.ebay.com/itm/One-Coachella-2018-Weekend-1-Wristband-sale-Shuttle-pass-included-/112849719237	nan	1	1	1	0	146.0	575.0	0	23	0.340326340326	1	14	One Coachella  ( ) Wristband for sale! Shuttle pass included.
2105	36	0	1	0.0	578.947647059	Coachella Weekend 1 2018 General Admission Wristband & Shuttle Pass April 13-15	645.0	2018-03-05T02:33:40.000Z	2018-03-08T00:47:22.000Z	http://www.ebay.com/itm/Coachella-Weekend-1-2018-General-Admission-Wristband-Shuttle-Pass-April-13-15-/273095603581	nan	1	1	1	0	141.0	570.0	0	22	0.328671328671	1	14	Coachella   General Admission Wristband & Shuttle Pass April -
2106	36	0	1	0.0	578.947647059	2 Coachella 2018 Wristband - Weekend 1, Ready To Be Activated!	1160.0	2018-03-06T05:24:07.000Z	2018-03-08T22:15:16.000Z	http://www.ebay.com/itm/2-Coachella-2018-Wristband-Weekend-1-Ready-Activated-/253470672856	nan	1	2	0	0	151.0	580.0	0	23	0.351981351981	1	14	2 Coachella  Wristband - , Ready To Be Activated!
2107	36	0	1	0.0	578.947647059	Coachella 2018 Weekend 1 GA Pass	660.0	2018-03-06T15:25:24.000Z	2018-03-08T21:49:55.000Z	http://www.ebay.com/itm/Coachella-2018-Weekend-1-GA-Pass-/282873218082	nan	1	1	0	0	231.0	660.0	0	26	0.538461538462	1	14	Coachella   GA Pass
2108	36	0	1	0.0	578.947647059	Coachella weekend 1 ( 2 GA Passes + 1  Car Camping Pass)	1300.0	2018-03-06T20:41:41.000Z	2018-03-08T15:17:31.000Z	http://www.ebay.com/itm/Coachella-weekend-1-2-GA-Passes-1-Car-Camping-Pass-/323122696448	nan	1	2	0	1	164.5	593.5	0	23	0.38344988345	1	14	Coachella  ( 2 GA Passes + 1  Car Camping Pass)
2109	36	0	1	0.0	578.947647059	 COACHELLA 2018 (2) 3-DAY PASSES +  CAR CAMPING PASS WEEKEND 1 - APR 13-15  	1315.0	2018-03-06T23:34:05.000Z	2018-03-08T00:52:11.000Z	http://www.ebay.com/itm/COACHELLA-2018-2-3-DAY-PASSES-CAR-CAMPING-PASS-WEEKEND-1-APR-13-15-/232689554200	nan	1	2	0	1	172.0	601.0	0	24	0.400932400932	1	14	 COACHELLA  (2)  PASSES +  CAR CAMPING PASS  - APR -  
2110	36	0	1	0.0	578.947647059	 2 Coachella 2018 GA Weekend 1 wristbands 	1050.0	2018-03-07T16:31:47.000Z	2018-03-08T19:25:28.000Z	http://www.ebay.com/itm/2-Coachella-2018-GA-Weekend-1-wristbands-/222871771509	nan	1	2	0	0	96.0	525.0	0	21	0.223776223776	1	14	 2 Coachella  GA  wristbands 
2111	36	0	1	0.0	578.947647059	One Coachella 2018 ( Weekend 1) Wristband for sale! Shuttle pass included.	600.0	2018-03-08T05:03:39.000Z	2018-03-08T14:44:59.000Z	http://www.ebay.com/itm/One-Coachella-2018-Weekend-1-Wristband-sale-Shuttle-pass-included-/112855216238	nan	1	1	1	0	96.0	525.0	0	21	0.223776223776	1	14	One Coachella  ( ) Wristband for sale! Shuttle pass included.
2112	36	0	1	0.0	578.947647059	Coachella Weekend 1 2018 General Admission Wristband & Shuttle Pass April 13-15	620.0	2018-03-08T06:32:37.000Z	2018-03-08T18:23:15.000Z	http://www.ebay.com/itm/Coachella-Weekend-1-2018-General-Admission-Wristband-Shuttle-Pass-April-13-15-/332579351994	nan	1	1	1	0	116.0	545.0	0	21	0.270396270396	1	14	Coachella   General Admission Wristband & Shuttle Pass April -
2113	36	0	1	0.0	578.947647059	2 Coachella tickets + CAMPING PASS WEEKEND 1 (APRIL 13TH) 	1250.0	2018-03-08T18:36:09.000Z	2018-03-08T07:03:07.000Z	http://www.ebay.com/itm/2-Coachella-tickets-CAMPING-PASS-WEEKEND-1-APRIL-13TH-/302663032226	2 COACHELLA TICKETS + CAMPING PASS FOR WEEKEND 1	1	2	0	1	139.5	568.5	0	22	0.325174825175	1	14	2 Coachella tickets + CAMPING PASS  (APRIL TH) 
2114	36	0	1	0.0	578.947647059	Coachella Weekend 1 2018 General Admission Wristband & Shuttle Pass April 13-15	600.0	2018-03-08T19:47:08.000Z	2018-03-08T20:36:16.000Z	http://www.ebay.com/itm/Coachella-Weekend-1-2018-General-Admission-Wristband-Shuttle-Pass-April-13-15-/253476690115	nan	1	1	1	0	96.0	525.0	0	21	0.223776223776	1	14	Coachella   General Admission Wristband & Shuttle Pass April -
2115	36	0	2	0.0	439.746875	Coachella GA Weekend 2 (1 Ticket)	505.0	2018-03-03T23:04:09.000Z	2018-03-15T19:40:00.000Z	http://www.ebay.com/itm/Coachella-GA-Weekend-2-1-Ticket-/273094008791	nan	1	1	0	0	76.0	505.0	0	20	0.177156177156	1	2	Coachella GA  (1 Ticket)
2116	36	0	2	0.0	439.746875	Coachella 2018 weekend 2 tickets	503.0	2018-03-10T02:49:58.000Z	2018-03-15T12:36:47.000Z	http://www.ebay.com/itm/Coachella-2018-weekend-2-tickets-/292477619117	nan	1	1	0	0	74.0	503.0	0	20	0.172494172494	1	2	Coachella   tickets
2117	36	0	2	0.0	439.746875	Weekend 2 (1) GA Wristband With, Car Camping Pass & car companion Coachella 2018	520.0	2018-03-10T03:38:17.000Z	2018-03-15T03:38:17.000Z	http://www.ebay.com/itm/Weekend-2-1-GA-Wristband-With-Car-Camping-Pass-car-companion-Coachella-2018-/112858760538	nan	1	1	0	1	-22.0	407.0	0	16	-0.0512820512821	-1	2	 (1) GA Wristband With, Car Camping Pass & car companion Coachella 
2118	36	0	2	0.0	439.746875	Coachella 2018 - Weekend 2 - 2 GA Tickets - 2 Shuttles Passes - Car Camping Pass	850.0	2018-03-10T22:27:38.000Z	2018-03-15T22:27:38.000Z	http://www.ebay.com/itm/Coachella-2018-Weekend-2-2-GA-Tickets-2-Shuttles-Passes-Car-Camping-Pass-/323133116331	Eminem, Beyonce, The Weeknd, SZA, St. Vincent, Cardi B	1	2	1	1	-135.5	293.5	0	11	-0.315850815851	-1	2	Coachella  -  - 2 GA Tickets - 2 Shuttles Passes - Car Camping Pass
2119	36	0	2	0.0	439.746875	Coachella 2018 - Weekend 2 - Two (2) GA tickets + One (1) Car Camping Pass	1000.0	2018-03-11T19:29:13.000Z	2018-03-15T07:25:20.000Z	http://www.ebay.com/itm/Coachella-2018-Weekend-2-Two-2-GA-tickets-One-1-Car-Camping-Pass-/183121730123	nan	1	2	0	1	14.5	443.5	0	17	0.0337995337995	1	2	Coachella  -  - Two (2) GA tickets + One (1) Car Camping Pass
2120	36	0	2	0.0	439.746875	Coachella 2018 Weekend 2 GA Wristband (unactivated) with welcome box!	485.98	2018-03-12T08:34:08.000Z	2018-03-15T16:42:04.000Z	http://www.ebay.com/itm/Coachella-2018-Weekend-2-GA-Wristband-unactivated-welcome-box-/183122769903	nan	1	1	0	0	56.98	485.98	0	19	0.132820512821	1	2	Coachella   GA Wristband (unactivated) with welcome box!
2121	36	0	2	0.0	439.746875	2 tickets for 2018 Cochella weekend 2. April 20-22	879.99	2018-03-14T20:24:54.000Z	2018-03-15T20:15:58.000Z	http://www.ebay.com/itm/2-tickets-2018-Cochella-weekend-2-April-20-22-/323142700098	nan	1	2	0	0	10.995	439.995	0	17	0.0256293706294	1	2	2 tickets for  Cochella . April -
2122	36	0	2	0.0	439.746875	Coachella Weekend 2 Ticket FACE VALUE**********	440.0	2018-03-15T20:01:35.000Z	2018-03-15T20:24:16.000Z	http://www.ebay.com/itm/Coachella-Weekend-2-Ticket-FACE-VALUE-/183129067737	nan	1	1	0	0	11.0	440.0	0	17	0.025641025641	1	2	Coachella  Ticket FACE VALUE**********
2123	37	0	1	0.0	607.0	(2) Coachella Weekend 1 GA Wristband Bundle - April 13-15	1099.0	2018-02-25T20:48:55.000Z	2018-03-07T02:39:04.000Z	http://www.ebay.com/itm/2-Coachella-Weekend-1-GA-Wristband-Bundle-April-13-15-/302651236330	nan	1	2	0	0	120.5	549.5	0	21	0.280885780886	1	17	(2) Coachella  GA Wristband Bundle - April -
2124	37	0	1	0.0	607.0	2 coachella 2018 weekend 1 Wristbands and Parking Passes, No Reserve!	1150.0	2018-02-28T23:25:46.000Z	2018-03-07T23:25:46.000Z	http://www.ebay.com/itm/2-coachella-2018-weekend-1-Wristbands-and-Parking-Passes-No-Reserve-/162923684998	nan	1	2	0	0	146.0	575.0	0	23	0.340326340326	1	17	2 coachella   Wristbands and Parking Passes, No Reserve!
2125	37	0	1	0.0	607.0	COACHELLA WEEKEND 1 WRISTBAND WITH SHUTTLE PASS	655.0	2018-03-02T02:00:07.000Z	2018-03-07T02:00:07.000Z	http://www.ebay.com/itm/COACHELLA-WEEKEND-1-WRISTBAND-SHUTTLE-PASS-/142707659760	nan	1	1	1	0	151.0	580.0	0	23	0.351981351981	1	17	COACHELLA  WRISTBAND WITH SHUTTLE PASS
2126	37	0	1	0.0	607.0	Coachella 2018 Weekend 1 (April 13-15) / Two General Admission Wristbands	1134.0	2018-03-02T20:47:09.000Z	2018-03-07T20:47:09.000Z	http://www.ebay.com/itm/Coachella-2018-Weekend-1-April-13-15-Two-General-Admission-Wristbands-/142708794317	nan	1	2	0	0	138.0	567.0	0	22	0.321678321678	1	17	Coachella   (April -) / Two General Admission Wristbands
2127	37	0	1	0.0	607.0	Coachella 2018 Weekend 1	1110.0	2018-03-04T08:26:32.000Z	2018-03-07T20:39:16.000Z	http://www.ebay.com/itm/Coachella-2018-Weekend-1-/253465341448	2 Tickets (Will NOT split)	1	1	0	0	681.0	1110.0	0	44	1.58741258741	1	17	Coachella  
